guidance_factor,condition,subset,family_type,rank,family_label,count,fraction,representative_formula,representative_space_group,mean_predicted_dielectric_scalar,mean_energy_above_hull_per_atom,stable_fraction_within_family,sun_fraction_within_family
0,4,sun_positive,structure_family,5,SF004,1,0.041666666666666664,Ca2H3I,R3m,4.254673347928869,0.0842775333992023,1.0,1.0
0,4,sun_positive,structure_family,6,SF005,1,0.041666666666666664,KCa(NO3)3,P1,2.3447156103246485,0.0754588661218553,1.0,1.0
0,4,sun_positive,structure_family,7,SF006,1,0.041666666666666664,K3P,P6_3/m,4.532197428792601,-0.0868065241988937,1.0,1.0
0,4,sun_positive,structure_family,8,SF007,1,0.041666666666666664,BaHClO,Cmc2_1,3.455805090249476,0.0538105462935014,1.0,1.0
0,4,sun_positive,structure_family,9,SF008,1,0.041666666666666664,P,Cmc2_1,14.119236022074332,-0.0089853087736111,1.0,1.0
0,4,sun_positive,structure_family,10,SF009,1,0.041666666666666664,InS2(ClO2)3,P1,2.30278487424742,0.0889746551486059,1.0,1.0
0,4,sun_positive,space_group,1,P1,5,0.20833333333333334,AsI3,P1,2.630994960911664,0.08218357064109658,1.0,1.0
0,4,sun_positive,space_group,2,C2/m,4,0.16666666666666666,Ca3CeZr2N6,C2/m,10.54661601951721,0.051329164749367724,1.0,1.0
0,4,sun_positive,space_group,3,R3m,3,0.125,Ca2H3I,R3m,8.288251946705953,0.031991584358489866,1.0,1.0
0,4,sun_positive,space_group,4,P2/m,2,0.08333333333333333,Li2TiS3,P2/m,5.218142753200025,0.041400385953644,1.0,1.0
0,4,sun_positive,space_group,5,Cmc2_1,2,0.08333333333333333,BaHClO,Cmc2_1,8.787520556161905,0.02241261875994515,1.0,1.0
0,4,sun_positive,space_group,6,P4/m,1,0.041666666666666664,Ca9TlO10,P4/m,4.3414175796285255,0.0568672600200246,1.0,1.0
0,4,sun_positive,space_group,7,P6_3/m,1,0.041666666666666664,K3P,P6_3/m,4.532197428792601,-0.0868065241988937,1.0,1.0
0,4,sun_positive,space_group,8,Pna2_1,1,0.041666666666666664,Ag2Se,Pna2_1,13.575740499760164,0.0497419682619235,1.0,1.0
0,4,sun_positive,space_group,9,Pm-3m,1,0.041666666666666664,LiTi3As4,Pm-3m,16.99764653816368,0.0795404932952514,1.0,1.0
0,4,sun_positive,space_group,10,I4/m,1,0.041666666666666664,Rb(PbS)4,I4/m,6.633424571740352,0.0340380123391712,1.0,1.0
0,8,all_relaxed,chemical_system,1,F-Li-Na,2,0.015625,NaLiF2,R-3m,1.6221430594394466,0.08507527702536155,1.0,0.0
0,8,all_relaxed,chemical_system,2,As-O,2,0.015625,As2O3,P-1,3.5792970043110053,0.1553487479063129,0.5,0.5
0,8,all_relaxed,chemical_system,3,Cu-H-O,2,0.015625,Cu2HO,Cm,10.936757103934214,0.3193041060886239,0.5,0.0
0,8,all_relaxed,chemical_system,4,Mo-O-V,1,0.0078125,VMoO5,Cm,6.80058176784945,0.4263721307057402,0.0,0.0
0,8,all_relaxed,chemical_system,5,Ge-Na-S,1,0.0078125,Na3GeS4,I-43m,4.787761465789259,0.1371099281922543,0.0,0.0
0,8,all_relaxed,chemical_system,6,Cs-O-Pb-Ti-Tl,1,0.0078125,Cs2Ti3Tl2PbO10,P1,4.406327646628076,0.1284777468565474,0.0,0.0
0,8,all_relaxed,chemical_system,7,F-Mo-O,1,0.0078125,Mo(OF)2,P2_1,4.035789742764801,0.1284951780406675,0.0,0.0
0,8,all_relaxed,chemical_system,8,Ag-Bi-Se,1,0.0078125,AgBiSe2,R-3m,15.784585207001612,0.0413179337101654,1.0,0.0
0,8,all_relaxed,chemical_system,9,As-Cr-Rb,1,0.0078125,Rb4CrAs4,C2/m,7.243715248846397,0.1077866927326951,0.0,0.0
0,8,all_relaxed,chemical_system,10,Ag-Li-S,1,0.0078125,LiAgS2,C2/m,7.309499118835578,0.2903966270937719,0.0,0.0
0,8,all_relaxed,reduced_formula,1,NaLiF2,2,0.015625,NaLiF2,R-3m,1.6221430594394466,0.08507527702536155,1.0,0.0
0,8,all_relaxed,reduced_formula,2,VMoO5,1,0.0078125,VMoO5,Cm,6.80058176784945,0.4263721307057402,0.0,0.0
0,8,all_relaxed,reduced_formula,3,Na3GeS4,1,0.0078125,Na3GeS4,I-43m,4.787761465789259,0.1371099281922543,0.0,0.0
0,8,all_relaxed,reduced_formula,4,Cs2Ti3Tl2PbO10,1,0.0078125,Cs2Ti3Tl2PbO10,P1,4.406327646628076,0.1284777468565474,0.0,0.0
0,8,all_relaxed,reduced_formula,5,Mo(OF)2,1,0.0078125,Mo(OF)2,P2_1,4.035789742764801,0.1284951780406675,0.0,0.0
0,8,all_relaxed,reduced_formula,6,AgBiSe2,1,0.0078125,AgBiSe2,R-3m,15.784585207001612,0.0413179337101654,1.0,0.0
0,8,all_relaxed,reduced_formula,7,Rb4CrAs4,1,0.0078125,Rb4CrAs4,C2/m,7.243715248846397,0.1077866927326951,0.0,0.0
0,8,all_relaxed,reduced_formula,8,LiAgS2,1,0.0078125,LiAgS2,C2/m,7.309499118835578,0.2903966270937719,0.0,0.0
0,8,all_relaxed,reduced_formula,9,CsCaCl3,1,0.0078125,CsCaCl3,Pm-3m,2.72055284411614,0.038891325406519,1.0,0.0
0,8,all_relaxed,reduced_formula,10,KNaBO3,1,0.0078125,KNaBO3,P6_3/mmc,2.41098424288209,0.0829355421105972,1.0,1.0
0,8,all_relaxed,anonymized_formula,1,ABC2,23,0.1796875,NaLiF2,R-3m,7.492065983750946,0.18639954752551338,0.4782608695652174,0.13043478260869565
0,8,all_relaxed,anonymized_formula,2,AB2C3,7,0.0546875,Ba2SiI3,C2/m,5.890304572008016,0.1730831689537619,0.14285714285714285,0.14285714285714285
0,8,all_relaxed,anonymized_formula,3,AB,7,0.0546875,CsH,P6_3mc,7.3777011333955125,0.06724552642255387,0.5714285714285714,0.0
0,8,all_relaxed,anonymized_formula,4,AB2C2,6,0.046875,Ca(ZnP)2,P-3m1,6.075035835634835,0.09901428484682447,0.5,0.16666666666666666
0,8,all_relaxed,anonymized_formula,5,ABC3,5,0.0390625,BaCN3,Pm-3m,4.018638836603328,0.09205766003666813,0.6,0.0
0,8,all_relaxed,anonymized_formula,6,AB2C6,5,0.0390625,Cs2MnF6,Fm-3m,5.850650817253899,0.10501739467881328,0.8,0.0
0,8,all_relaxed,anonymized_formula,7,ABC4,5,0.0390625,BaLiF4,P1,3.369011114716101,0.11320958641765962,0.4,0.4
0,8,all_relaxed,anonymized_formula,8,AB3,4,0.03125,InCl3,Imm2,3.9872099191623476,0.22750946370772956,0.0,0.0
0,8,all_relaxed,anonymized_formula,9,AB2,3,0.0234375,AsO2,P-1,3.534980481396525,0.2136415600371625,0.3333333333333333,0.3333333333333333
0,8,all_relaxed,anonymized_formula,10,ABC2D8,3,0.0234375,BaZr(PO4)2,C2,3.1487409929826335,0.14549212540245973,0.3333333333333333,0.0
0,8,all_relaxed,structure_family,1,SF053,2,0.015625,NaLiF2,R-3m,1.6221430594394466,0.08507527702536155,1.0,0.0
0,8,all_relaxed,structure_family,2,SF000,1,0.0078125,VMoO5,Cm,6.80058176784945,0.4263721307057402,0.0,0.0
0,8,all_relaxed,structure_family,3,SF001,1,0.0078125,Na3GeS4,I-43m,4.787761465789259,0.1371099281922543,0.0,0.0
0,8,all_relaxed,structure_family,4,SF002,1,0.0078125,Cs2Ti3Tl2PbO10,P1,4.406327646628076,0.1284777468565474,0.0,0.0
0,8,all_relaxed,structure_family,5,SF003,1,0.0078125,Mo(OF)2,P2_1,4.035789742764801,0.1284951780406675,0.0,0.0
0,8,all_relaxed,structure_family,6,SF004,1,0.0078125,AgBiSe2,R-3m,15.784585207001612,0.0413179337101654,1.0,0.0
0,8,all_relaxed,structure_family,7,SF005,1,0.0078125,Rb4CrAs4,C2/m,7.243715248846397,0.1077866927326951,0.0,0.0
0,8,all_relaxed,structure_family,8,SF006,1,0.0078125,LiAgS2,C2/m,7.309499118835578,0.2903966270937719,0.0,0.0
0,8,all_relaxed,structure_family,9,SF007,1,0.0078125,CsCaCl3,Pm-3m,2.72055284411614,0.038891325406519,1.0,0.0
0,8,all_relaxed,structure_family,10,SF008,1,0.0078125,KNaBO3,P6_3/mmc,2.41098424288209,0.0829355421105972,1.0,1.0
0,8,all_relaxed,space_group,1,P1,23,0.1796875,BaAs2SClO7,P1,3.961254934183017,0.16035379575196518,0.13043478260869565,0.13043478260869565
0,8,all_relaxed,space_group,2,Cm,8,0.0625,Cs2La3BrF12,Cm,5.364062930126728,0.19296390565005267,0.25,0.125
0,8,all_relaxed,space_group,3,R-3m,8,0.0625,NaLiF2,R-3m,6.479321508555833,0.1487682039472958,0.5,0.125
0,8,all_relaxed,space_group,4,C2/m,7,0.0546875,BaZr(PO4)2,C2/m,7.204166767825816,0.12027253786770373,0.5714285714285714,0.14285714285714285
0,8,all_relaxed,space_group,5,P-1,7,0.0546875,AsO2,P-1,3.5209377910571424,0.1723807789801695,0.42857142857142855,0.42857142857142855
0,8,all_relaxed,space_group,6,P-3m1,6,0.046875,Ba2SrMn3O6,P-3m1,6.585338942203864,0.13748511152326084,0.3333333333333333,0.16666666666666666
0,8,all_relaxed,space_group,7,P3m1,6,0.046875,Al6FeC4,P3m1,8.114573937658003,0.2864022570098218,0.0,0.0
0,8,all_relaxed,space_group,8,Fm-3m,5,0.0390625,Cs2MnF6,Fm-3m,6.779930245704655,0.08345885804905542,0.6,0.0
0,8,all_relaxed,space_group,9,I4/mmm,4,0.03125,Ba2Ti2As3,I4/mmm,5.853001493282045,0.25134986699939293,0.25,0.0
0,8,all_relaxed,space_group,10,Pm,4,0.03125,Li5Ni2TeO7,Pm,5.455550096167371,0.16375422819282345,0.25,0.25
0,8,sun_positive,chemical_system,1,B-K-Na-O,1,0.05,KNaBO3,P6_3/mmc,2.41098424288209,0.0829355421105972,1.0,1.0
0,8,sun_positive,chemical_system,2,F-Sb,1,0.05,SbF5,P-1,1.655419710505061,0.0470580670595959,1.0,1.0
0,8,sun_positive,chemical_system,3,I-Sn,1,0.05,SnI4,P-3m1,2.691650613445018,0.0457293162523417,1.0,1.0
0,8,sun_positive,chemical_system,4,Cr-O-Te-Y,1,0.05,Y4CrTe6O,Cm,9.24819905960354,0.0521512395690564,1.0,1.0
0,8,sun_positive,chemical_system,5,Cl-Pd,1,0.05,PdCl2,P-1,4.496190419163919,0.0785794419527534,1.0,1.0
0,8,sun_positive,chemical_system,6,K-Li-P,1,0.05,K3LiP2,C2/m,6.060471565899778,0.0715576783419469,1.0,1.0
0,8,sun_positive,chemical_system,7,Al-H-Li-Mg,1,0.05,LiMgAlH6,P312,4.800363086452998,0.0096720261004792,1.0,1.0
0,8,sun_positive,chemical_system,8,C-Cs-O-V,1,0.05,CsV(CO3)2,R-3m,2.695435311592973,0.0091435661509251,1.0,1.0
0,8,sun_positive,chemical_system,9,Ba-La-O-Zn-Zr,1,0.05,Ba2LaZrZn2O8,P4/mmm,4.854599361524172,0.0875632472795766,1.0,1.0
0,8,sun_positive,chemical_system,10,I,1,0.05,I,P-1,6.913849885533748,0.0974005555524071,1.0,1.0
0,8,sun_positive,reduced_formula,1,KNaBO3,1,0.05,KNaBO3,P6_3/mmc,2.41098424288209,0.0829355421105972,1.0,1.0
0,8,sun_positive,reduced_formula,2,SbF5,1,0.05,SbF5,P-1,1.655419710505061,0.0470580670595959,1.0,1.0
0,8,sun_positive,reduced_formula,3,SnI4,1,0.05,SnI4,P-3m1,2.691650613445018,0.0457293162523417,1.0,1.0
0,8,sun_positive,reduced_formula,4,Y4CrTe6O,1,0.05,Y4CrTe6O,Cm,9.24819905960354,0.0521512395690564,1.0,1.0
0,8,sun_positive,reduced_formula,5,PdCl2,1,0.05,PdCl2,P-1,4.496190419163919,0.0785794419527534,1.0,1.0
0,8,sun_positive,reduced_formula,6,K3LiP2,1,0.05,K3LiP2,C2/m,6.060471565899778,0.0715576783419469,1.0,1.0
0,8,sun_positive,reduced_formula,7,LiMgAlH6,1,0.05,LiMgAlH6,P312,4.800363086452998,0.0096720261004792,1.0,1.0
0,8,sun_positive,reduced_formula,8,CsV(CO3)2,1,0.05,CsV(CO3)2,R-3m,2.695435311592973,0.0091435661509251,1.0,1.0
0,8,sun_positive,reduced_formula,9,Ba2LaZrZn2O8,1,0.05,Ba2LaZrZn2O8,P4/mmm,4.854599361524172,0.0875632472795766,1.0,1.0
0,8,sun_positive,reduced_formula,10,I,1,0.05,I,P-1,6.913849885533748,0.0974005555524071,1.0,1.0
0,8,sun_positive,anonymized_formula,1,ABC2,3,0.15,Li2CuP,C2/c,6.446272557103306,0.029245799448724796,1.0,1.0
0,8,sun_positive,anonymized_formula,2,ABC4,2,0.1,BaVF4,Cmc2_1,3.3985743969897664,0.07805428450642975,1.0,1.0
0,8,sun_positive,anonymized_formula,3,ABCD3,1,0.05,KNaBO3,P6_3/mmc,2.41098424288209,0.0829355421105972,1.0,1.0
0,8,sun_positive,anonymized_formula,4,AB5,1,0.05,SbF5,P-1,1.655419710505061,0.0470580670595959,1.0,1.0
0,8,sun_positive,anonymized_formula,5,AB4,1,0.05,SnI4,P-3m1,2.691650613445018,0.0457293162523417,1.0,1.0
0,8,sun_positive,anonymized_formula,6,ABC4D6,1,0.05,Y4CrTe6O,Cm,9.24819905960354,0.0521512395690564,1.0,1.0
0,8,sun_positive,anonymized_formula,7,AB2,1,0.05,PdCl2,P-1,4.496190419163919,0.0785794419527534,1.0,1.0
0,8,sun_positive,anonymized_formula,8,AB2C3,1,0.05,K3LiP2,C2/m,6.060471565899778,0.0715576783419469,1.0,1.0
0,8,sun_positive,anonymized_formula,9,ABCD6,1,0.05,LiMgAlH6,P312,4.800363086452998,0.0096720261004792,1.0,1.0
0,8,sun_positive,anonymized_formula,10,ABC2D6,1,0.05,CsV(CO3)2,R-3m,2.695435311592973,0.0091435661509251,1.0,1.0
0,8,sun_positive,structure_family,1,SF000,1,0.05,KNaBO3,P6_3/mmc,2.41098424288209,0.0829355421105972,1.0,1.0
0,8,sun_positive,structure_family,2,SF001,1,0.05,SbF5,P-1,1.655419710505061,0.0470580670595959,1.0,1.0
0,8,sun_positive,structure_family,3,SF002,1,0.05,SnI4,P-3m1,2.691650613445018,0.0457293162523417,1.0,1.0
0,8,sun_positive,structure_family,4,SF003,1,0.05,Y4CrTe6O,Cm,9.24819905960354,0.0521512395690564,1.0,1.0
0,8,sun_positive,structure_family,5,SF004,1,0.05,PdCl2,P-1,4.496190419163919,0.0785794419527534,1.0,1.0
0,8,sun_positive,structure_family,6,SF005,1,0.05,K3LiP2,C2/m,6.060471565899778,0.0715576783419469,1.0,1.0
0,8,sun_positive,structure_family,7,SF006,1,0.05,LiMgAlH6,P312,4.800363086452998,0.0096720261004792,1.0,1.0
0,8,sun_positive,structure_family,8,SF007,1,0.05,CsV(CO3)2,R-3m,2.695435311592973,0.0091435661509251,1.0,1.0
0,8,sun_positive,structure_family,9,SF008,1,0.05,Ba2LaZrZn2O8,P4/mmm,4.854599361524172,0.0875632472795766,1.0,1.0
0,8,sun_positive,structure_family,10,SF009,1,0.05,I,P-1,6.913849885533748,0.0974005555524071,1.0,1.0
0,8,sun_positive,space_group,1,P-1,3,0.15,I,P-1,4.35515333840091,0.07434602152158547,1.0,1.0
0,8,sun_positive,space_group,2,P1,3,0.15,Cs5Cu4I3Br8,P1,3.133849317835328,0.07414640418097927,1.0,1.0
0,8,sun_positive,space_group,3,P4/mmm,2,0.1,Ba2LaZrZn2O8,P4/mmm,6.097403572893562,0.015766957741430346,1.0,1.0
0,8,sun_positive,space_group,4,P6_3/mmc,1,0.05,KNaBO3,P6_3/mmc,2.41098424288209,0.0829355421105972,1.0,1.0
0,8,sun_positive,space_group,5,P-3m1,1,0.05,SnI4,P-3m1,2.691650613445018,0.0457293162523417,1.0,1.0
0,8,sun_positive,space_group,6,Cm,1,0.05,Y4CrTe6O,Cm,9.24819905960354,0.0521512395690564,1.0,1.0
0,8,sun_positive,space_group,7,C2/m,1,0.05,K3LiP2,C2/m,6.060471565899778,0.0715576783419469,1.0,1.0
0,8,sun_positive,space_group,8,P312,1,0.05,LiMgAlH6,P312,4.800363086452998,0.0096720261004792,1.0,1.0
0,8,sun_positive,space_group,9,R-3m,1,0.05,CsV(CO3)2,R-3m,2.695435311592973,0.0091435661509251,1.0,1.0
0,8,sun_positive,space_group,10,C2/c,1,0.05,Li2CuP,C2/c,9.803785481223874,0.0549689716139889,1.0,1.0
0,12,all_relaxed,chemical_system,1,Pb-Rb-S,1,0.0078125,Rb3Pb2S5,Cm,4.932160460943652,0.1582959635452887,0.0,0.0
0,12,all_relaxed,chemical_system,2,B-Cl-Fe-O-Si,1,0.0078125,Fe2SiB2ClO8,P1,2.505641338913508,0.2855786736564809,0.0,0.0
0,12,all_relaxed,chemical_system,3,As-H-Li-Pd-Se-Zr,1,0.0078125,Li2ZrAs4H2Pd4Se3,P1,14.86520722871831,0.386287725067846,0.0,0.0
0,12,all_relaxed,chemical_system,4,F-Nb-O,1,0.0078125,Nb2(OF)3,R-3m,5.327829929330763,0.0022031747815152,1.0,1.0
0,12,all_relaxed,chemical_system,5,As-Ba-O,1,0.0078125,BaAs2O3,P1,3.741650521948924,0.3242155884398627,0.0,0.0
0,12,all_relaxed,chemical_system,6,Cl-In,1,0.0078125,InCl2,P6_3mc,3.3180112157168367,0.2691031250763669,0.0,0.0
0,12,all_relaxed,chemical_system,7,Ag-Cs-O-Rb,1,0.0078125,Cs5Rb2AgO4,Pmm2,3.685268246529631,0.1184874800134734,0.0,0.0
0,12,all_relaxed,chemical_system,8,F-Li-Pb-Rb,1,0.0078125,Rb2Li2Pb3F9,Cm,2.8432140713633767,0.1605002850801167,0.0,0.0
0,12,all_relaxed,chemical_system,9,K-Se-Ti,1,0.0078125,K2Ti2Se5,P2_1/m,7.398403242137514,0.1205036556090837,0.0,0.0
0,12,all_relaxed,chemical_system,10,Dy-Mn-Rb-Se,1,0.0078125,Rb2Dy4MnSe8,Cm,5.779485135004808,0.2114406652516196,0.0,0.0
0,12,all_relaxed,reduced_formula,1,Rb3Pb2S5,1,0.0078125,Rb3Pb2S5,Cm,4.932160460943652,0.1582959635452887,0.0,0.0
0,12,all_relaxed,reduced_formula,2,Fe2SiB2ClO8,1,0.0078125,Fe2SiB2ClO8,P1,2.505641338913508,0.2855786736564809,0.0,0.0
0,12,all_relaxed,reduced_formula,3,Li2ZrAs4H2Pd4Se3,1,0.0078125,Li2ZrAs4H2Pd4Se3,P1,14.86520722871831,0.386287725067846,0.0,0.0
0,12,all_relaxed,reduced_formula,4,Nb2(OF)3,1,0.0078125,Nb2(OF)3,R-3m,5.327829929330763,0.0022031747815152,1.0,1.0
0,12,all_relaxed,reduced_formula,5,BaAs2O3,1,0.0078125,BaAs2O3,P1,3.741650521948924,0.3242155884398627,0.0,0.0
0,12,all_relaxed,reduced_formula,6,InCl2,1,0.0078125,InCl2,P6_3mc,3.3180112157168367,0.2691031250763669,0.0,0.0
0,12,all_relaxed,reduced_formula,7,Cs5Rb2AgO4,1,0.0078125,Cs5Rb2AgO4,Pmm2,3.685268246529631,0.1184874800134734,0.0,0.0
0,12,all_relaxed,reduced_formula,8,Rb2Li2Pb3F9,1,0.0078125,Rb2Li2Pb3F9,Cm,2.8432140713633767,0.1605002850801167,0.0,0.0
0,12,all_relaxed,reduced_formula,9,K2Ti2Se5,1,0.0078125,K2Ti2Se5,P2_1/m,7.398403242137514,0.1205036556090837,0.0,0.0
0,12,all_relaxed,reduced_formula,10,Rb2Dy4MnSe8,1,0.0078125,Rb2Dy4MnSe8,Cm,5.779485135004808,0.2114406652516196,0.0,0.0
0,12,all_relaxed,anonymized_formula,1,ABC2,18,0.140625,CoHO2,R-3m,7.756329853352467,0.4007775498781907,0.3888888888888889,0.1111111111111111
0,12,all_relaxed,anonymized_formula,2,AB,9,0.0703125,BrCl,P6_3/mmc,4.539002917959844,0.11581083401091558,0.3333333333333333,0.0
0,12,all_relaxed,anonymized_formula,3,ABC,8,0.0625,BaLiAs,P2_1/m,6.4865382741992414,0.13933682652879736,0.5,0.125
0,12,all_relaxed,anonymized_formula,4,AB2,7,0.0546875,InCl2,P4_2/mnm,4.268387488422586,0.13981627012984088,0.5714285714285714,0.14285714285714285
0,12,all_relaxed,anonymized_formula,5,ABC6,6,0.046875,NbNiF6,R-3,2.7464967842853554,0.0571777104092581,0.6666666666666666,0.16666666666666666
0,12,all_relaxed,anonymized_formula,6,AB2C2D6,4,0.03125,K2Ce(BO3)2,C2/m,3.852664847514588,0.10506451342592178,0.5,0.25
0,12,all_relaxed,anonymized_formula,7,ABC4,3,0.0234375,MgZnI4,Cmm2,3.2225138647218743,0.11058529627407021,0.3333333333333333,0.3333333333333333
0,12,all_relaxed,anonymized_formula,8,AB2C4,3,0.0234375,Mn(AlTe2)2,I4/mmm,4.751012674287266,0.12136336166967354,0.3333333333333333,0.0
0,12,all_relaxed,anonymized_formula,9,ABC2D4,3,0.0234375,CsNbTl2O4,I-42m,5.373144045829473,0.2604697345503428,0.6666666666666666,0.3333333333333333
0,12,all_relaxed,anonymized_formula,10,ABC3,3,0.0234375,H3OF,Cmcm,3.3199759246012746,0.08939756137085697,0.6666666666666666,0.6666666666666666
0,12,all_relaxed,structure_family,1,SF000,1,0.0078125,Rb3Pb2S5,Cm,4.932160460943652,0.1582959635452887,0.0,0.0
0,12,all_relaxed,structure_family,2,SF001,1,0.0078125,Fe2SiB2ClO8,P1,2.505641338913508,0.2855786736564809,0.0,0.0
0,12,all_relaxed,structure_family,3,SF002,1,0.0078125,Li2ZrAs4H2Pd4Se3,P1,14.86520722871831,0.386287725067846,0.0,0.0
0,12,all_relaxed,structure_family,4,SF003,1,0.0078125,Nb2(OF)3,R-3m,5.327829929330763,0.0022031747815152,1.0,1.0
0,12,all_relaxed,structure_family,5,SF004,1,0.0078125,BaAs2O3,P1,3.741650521948924,0.3242155884398627,0.0,0.0
0,12,all_relaxed,structure_family,6,SF005,1,0.0078125,InCl2,P6_3mc,3.3180112157168367,0.2691031250763669,0.0,0.0
0,12,all_relaxed,structure_family,7,SF006,1,0.0078125,Cs5Rb2AgO4,Pmm2,3.685268246529631,0.1184874800134734,0.0,0.0
0,12,all_relaxed,structure_family,8,SF007,1,0.0078125,Rb2Li2Pb3F9,Cm,2.8432140713633767,0.1605002850801167,0.0,0.0
0,12,all_relaxed,structure_family,9,SF008,1,0.0078125,K2Ti2Se5,P2_1/m,7.398403242137514,0.1205036556090837,0.0,0.0
0,12,all_relaxed,structure_family,10,SF009,1,0.0078125,Rb2Dy4MnSe8,Cm,5.779485135004808,0.2114406652516196,0.0,0.0
0,12,all_relaxed,space_group,1,P1,32,0.25,As4N2O5,P1,5.174233806095633,0.222964284452997,0.21875,0.21875
0,12,all_relaxed,space_group,2,R-3m,11,0.0859375,CoHO2,R-3m,5.801393898704496,0.4861559432250704,0.7272727272727273,0.09090909090909091
0,12,all_relaxed,space_group,3,Cm,9,0.0703125,Cs3BH4,Cm,4.3828858776576975,0.14899639013715885,0.3333333333333333,0.3333333333333333
0,12,all_relaxed,space_group,4,P2_1/m,5,0.0390625,Ba3AlS4,P2_1/m,6.3605522895893545,0.18531431236633586,0.2,0.2
0,12,all_relaxed,space_group,5,P3m1,5,0.0390625,CuSnS2,P3m1,8.873330876173437,0.21464933972135136,0.0,0.0
0,12,all_relaxed,space_group,6,P-3m1,5,0.0390625,KSc(RuO4)2,P-3m1,4.230529609476671,0.13094696736319283,0.2,0.2
0,12,all_relaxed,space_group,7,P-1,4,0.03125,As4Br3O4,P-1,4.2649393769150565,0.11722598820429693,0.25,0.25
0,12,all_relaxed,space_group,8,C2/m,4,0.03125,Cd(GaCl4)2,C2/m,3.505203377312653,0.0639641541459241,0.75,0.5
0,12,all_relaxed,space_group,9,R3m,4,0.03125,Al2GeH2N,R3m,8.422901923924146,0.2204553348036564,0.25,0.25
0,12,all_relaxed,space_group,10,Pm,3,0.0234375,Ba4Nd2SnHgSe10,Pm,6.735955520179343,0.13303833253408082,0.3333333333333333,0.3333333333333333
0,12,sun_positive,chemical_system,1,F-Nb-O,1,0.043478260869565216,Nb2(OF)3,R-3m,5.327829929330763,0.0022031747815152,1.0,1.0
0,12,sun_positive,chemical_system,2,Li-Na-Pd,1,0.043478260869565216,NaLi2Pd,P2_1/m,9.1855913543617,0.0475244381961026,1.0,1.0
0,12,sun_positive,chemical_system,3,Ba-N-Pt,1,0.043478260869565216,Ba12Pt5N3,P1,11.25446872254056,0.0476759790783702,1.0,1.0
0,12,sun_positive,chemical_system,4,Ba-Na-Rb-Sb,1,0.043478260869565216,Rb4BaNa2Sb3,Pm,7.119658671370709,0.0635749836268049,1.0,1.0
0,12,sun_positive,chemical_system,5,Cs-Nb-O-Tl,1,0.043478260869565216,CsNbTl2O4,I-42m,4.403704409493059,0.0703941887439736,1.0,1.0
0,12,sun_positive,chemical_system,6,As-Li-Pd-Ru,1,0.043478260869565216,Li5As4PdRu2,I222,13.014713759919903,0.0424201729784208,1.0,1.0
0,12,sun_positive,chemical_system,7,H-N-Y,1,0.043478260869565216,Y6HN5,P-3m1,8.901850403630343,0.0222378084734415,1.0,1.0
0,12,sun_positive,chemical_system,8,Cs-Ga-Se-Sn,1,0.043478260869565216,Cs3Ga2Sn2Se9,P1,4.150704446894109,0.0776363380165454,1.0,1.0
0,12,sun_positive,chemical_system,9,H-Na-O,1,0.043478260869565216,NaHO,P2_1/c,2.111058306138572,0.0480685242239324,1.0,1.0
0,12,sun_positive,chemical_system,10,Li-O-S,1,0.043478260869565216,LiSO3,P1,2.117513214250493,0.0814867192699102,1.0,1.0
0,12,sun_positive,reduced_formula,1,Nb2(OF)3,1,0.043478260869565216,Nb2(OF)3,R-3m,5.327829929330763,0.0022031747815152,1.0,1.0
0,12,sun_positive,reduced_formula,2,NaLi2Pd,1,0.043478260869565216,NaLi2Pd,P2_1/m,9.1855913543617,0.0475244381961026,1.0,1.0
0,12,sun_positive,reduced_formula,3,Ba12Pt5N3,1,0.043478260869565216,Ba12Pt5N3,P1,11.25446872254056,0.0476759790783702,1.0,1.0
0,12,sun_positive,reduced_formula,4,Rb4BaNa2Sb3,1,0.043478260869565216,Rb4BaNa2Sb3,Pm,7.119658671370709,0.0635749836268049,1.0,1.0
0,12,sun_positive,reduced_formula,5,CsNbTl2O4,1,0.043478260869565216,CsNbTl2O4,I-42m,4.403704409493059,0.0703941887439736,1.0,1.0
0,12,sun_positive,reduced_formula,6,Li5As4PdRu2,1,0.043478260869565216,Li5As4PdRu2,I222,13.014713759919903,0.0424201729784208,1.0,1.0
0,12,sun_positive,reduced_formula,7,Y6HN5,1,0.043478260869565216,Y6HN5,P-3m1,8.901850403630343,0.0222378084734415,1.0,1.0
0,12,sun_positive,reduced_formula,8,Cs3Ga2Sn2Se9,1,0.043478260869565216,Cs3Ga2Sn2Se9,P1,4.150704446894109,0.0776363380165454,1.0,1.0
0,12,sun_positive,reduced_formula,9,NaHO,1,0.043478260869565216,NaHO,P2_1/c,2.111058306138572,0.0480685242239324,1.0,1.0
0,12,sun_positive,reduced_formula,10,LiSO3,1,0.043478260869565216,LiSO3,P1,2.117513214250493,0.0814867192699102,1.0,1.0
0,12,sun_positive,anonymized_formula,1,ABC2,2,0.08695652173913043,NaInSe2,P-4m2,7.38666860538519,0.0371867569893198,1.0,1.0
0,12,sun_positive,anonymized_formula,2,ABC3,2,0.08695652173913043,H3OF,P1,2.057718502029052,0.05519481547882015,1.0,1.0
0,12,sun_positive,anonymized_formula,3,A2B3C3,1,0.043478260869565216,Nb2(OF)3,R-3m,5.327829929330763,0.0022031747815152,1.0,1.0
