run_id,branch,iteration,evaluation_type,sample_id,generated_cif,relaxation_success,relaxed_cif,quality_gate_pass,anisone_prediction_available,dielectric_prediction,reward,within_target_2,topk_selected,replay_selected,energy_above_hull,stable,unique,novel,sun,failure_reason
matinvent_style_target12_tri_fixed_scaler_gpu,baseline,0001,online_evaluation,gen_26,data/structures/reward_guided/baseline/0001/generated/gen_26.cif,True,data/structures/reward_guided/baseline/0001/relaxed/gen_26_relaxed.cif,True,True,16.154530405506915,0.115612015,,True,False,,True,True,True,,
matinvent_style_target12_tri_fixed_scaler_gpu,baseline,0001,online_evaluation,gen_27,data/structures/reward_guided/baseline/0001/generated/gen_27.cif,True,data/structures/reward_guided/baseline/0001/relaxed/gen_27_relaxed.cif,False,False,,,,False,False,,,,,,
matinvent_style_target12_tri_fixed_scaler_gpu,baseline,0001,online_evaluation,gen_28,data/structures/reward_guided/baseline/0001/generated/gen_28.cif,True,data/structures/reward_guided/baseline/0001/relaxed/gen_28_relaxed.cif,False,False,,,,False,False,,,,,,
matinvent_style_target12_tri_fixed_scaler_gpu,baseline,0001,online_evaluation,gen_29,data/structures/reward_guided/baseline/0001/generated/gen_29.cif,,,False,False,,,,False,False,,,,,,invalid_raw_structure
matinvent_style_target12_tri_fixed_scaler_gpu,baseline,0001,online_evaluation,gen_3,data/structures/reward_guided/baseline/0001/generated/gen_3.cif,True,data/structures/reward_guided/baseline/0001/relaxed/gen_3_relaxed.cif,False,False,,,,False,False,,,,,,
matinvent_style_target12_tri_fixed_scaler_gpu,baseline,0001,online_evaluation,gen_30,data/structures/reward_guided/baseline/0001/generated/gen_30.cif,True,data/structures/reward_guided/baseline/0001/relaxed/gen_30_relaxed.cif,False,False,,,,False,False,,,,,,
matinvent_style_target12_tri_fixed_scaler_gpu,baseline,0001,online_evaluation,gen_31,data/structures/reward_guided/baseline/0001/generated/gen_31.cif,True,data/structures/reward_guided/baseline/0001/relaxed/gen_31_relaxed.cif,False,False,,,,False,False,,,,,,
matinvent_style_target12_tri_fixed_scaler_gpu,baseline,0001,online_evaluation,gen_32,data/structures/reward_guided/baseline/0001/generated/gen_32.cif,True,data/structures/reward_guided/baseline/0001/relaxed/gen_32_relaxed.cif,False,False,,,,False,False,,,,,,
matinvent_style_target12_tri_fixed_scaler_gpu,baseline,0001,online_evaluation,gen_33,data/structures/reward_guided/baseline/0001/generated/gen_33.cif,,,False,False,,,,False,False,,,,,,invalid_raw_structure
matinvent_style_target12_tri_fixed_scaler_gpu,baseline,0001,online_evaluation,gen_34,data/structures/reward_guided/baseline/0001/generated/gen_34.cif,True,data/structures/reward_guided/baseline/0001/relaxed/gen_34_relaxed.cif,False,False,,,,False,False,,,,,,
matinvent_style_target12_tri_fixed_scaler_gpu,baseline,0001,online_evaluation,gen_35,data/structures/reward_guided/baseline/0001/generated/gen_35.cif,True,data/structures/reward_guided/baseline/0001/relaxed/gen_35_relaxed.cif,False,False,,,,False,False,,,,,,
matinvent_style_target12_tri_fixed_scaler_gpu,baseline,0001,online_evaluation,gen_36,data/structures/reward_guided/baseline/0001/generated/gen_36.cif,,,False,False,,,,False,False,,,,,,invalid_raw_structure
matinvent_style_target12_tri_fixed_scaler_gpu,baseline,0001,online_evaluation,gen_37,data/structures/reward_guided/baseline/0001/generated/gen_37.cif,True,data/structures/reward_guided/baseline/0001/relaxed/gen_37_relaxed.cif,False,False,,,,False,False,,,,,,
matinvent_style_target12_tri_fixed_scaler_gpu,baseline,0001,online_evaluation,gen_38,data/structures/reward_guided/baseline/0001/generated/gen_38.cif,True,data/structures/reward_guided/baseline/0001/relaxed/gen_38_relaxed.cif,False,False,,,,False,False,,,,,,
matinvent_style_target12_tri_fixed_scaler_gpu,baseline,0001,online_evaluation,gen_39,data/structures/reward_guided/baseline/0001/generated/gen_39.cif,True,data/structures/reward_guided/baseline/0001/relaxed/gen_39_relaxed.cif,False,False,,,,False,False,,,,,,
matinvent_style_target12_tri_fixed_scaler_gpu,baseline,0001,online_evaluation,gen_4,data/structures/reward_guided/baseline/0001/generated/gen_4.cif,True,data/structures/reward_guided/baseline/0001/relaxed/gen_4_relaxed.cif,False,False,,,,False,False,,,,,,
matinvent_style_target12_tri_fixed_scaler_gpu,baseline,0001,online_evaluation,gen_40,data/structures/reward_guided/baseline/0001/generated/gen_40.cif,True,data/structures/reward_guided/baseline/0001/relaxed/gen_40_relaxed.cif,True,True,3.1902347071367174,6.119191e-05,,False,False,,True,True,True,,
matinvent_style_target12_tri_fixed_scaler_gpu,baseline,0001,online_evaluation,gen_41,data/structures/reward_guided/baseline/0001/generated/gen_41.cif,,,False,False,,,,False,False,,,,,,invalid_raw_structure
matinvent_style_target12_tri_fixed_scaler_gpu,baseline,0001,online_evaluation,gen_42,data/structures/reward_guided/baseline/0001/generated/gen_42.cif,True,data/structures/reward_guided/baseline/0001/relaxed/gen_42_relaxed.cif,True,True,12.54871416011855,0.96306354,,True,False,,True,True,True,,
matinvent_style_target12_tri_fixed_scaler_gpu,baseline,0001,online_evaluation,gen_43,data/structures/reward_guided/baseline/0001/generated/gen_43.cif,True,data/structures/reward_guided/baseline/0001/relaxed/gen_43_relaxed.cif,False,False,,,,False,False,,,,,,
matinvent_style_target12_tri_fixed_scaler_gpu,baseline,0001,online_evaluation,gen_44,data/structures/reward_guided/baseline/0001/generated/gen_44.cif,True,data/structures/reward_guided/baseline/0001/relaxed/gen_44_relaxed.cif,False,False,,,,False,False,,,,,,
matinvent_style_target12_tri_fixed_scaler_gpu,baseline,0001,online_evaluation,gen_45,data/structures/reward_guided/baseline/0001/generated/gen_45.cif,True,data/structures/reward_guided/baseline/0001/relaxed/gen_45_relaxed.cif,False,False,,,,False,False,,,,,,
